,PMID,title,abstract,year,keyw,affiliation,lang,journal,country,authors,pub_type,keywords,decades,ventennio
1350,29452657,"['Postinflammatory', 'hyperpigmentation', 'occuring', 'cosmetic', 'procedures']","A post-inflammatory hyperpigmentation (PIHP) can occur after cosmetic procedures such as chemical peels and lasers. Patients must be informed about this risk. Precautionary measures before, during and after the procedure can prevent or reduce the risk of PIHP. These procedures should not be done in summer on suntanned skin and patients have to be aware of the importance of an effective photoprotection. The PIHP occurs more frequently on dark-skinned patients, in Asians as well as in women with melasma history. In these cases, risk/benefit assessment of the cosmetic procedure is required: no risky procedure in patients at risk! PIHP can also be related to technical errors such as too high concentration or too long exposure time during peel procedure as well as excessive threshold fluences during laser procedure. If many therapies for PIHP damages can be proposed, patients feel frequently that they are not as quickly effective as they would like. Patients must be reassured as many PIHP resolve spontaneously. If photoprotection is always required, it is also possible to accelerate the pigmentation's clearing using the Kligman trio or the numerous topical lightening agents targeting several steps of the hyperpigmentation process. More invasive and expensive therapies such as peels, lasers, IPL or radiofrequency might be used for refractory cases. As a pigmentary relapse might occur after these procedures, the traditional Kligman trio should be always considered.",2016,Chemical peels Hyperpigmentation Hyperpigmentation postinflammatoire Lasers Peelings Photoprotection Postinflammator Topical lightening agents Topiques dépigmentants,"[""Professeur Emérite de l'Université de Bordeaux. Electronic address: clairebeylot@orange.fr."", 'Présidente du gDEC.']",['fre'],['Annales de dermatologie et de venereologie'],['France'],"[['Beylot', 'C'], ['Raimbault-Gerard', 'C']]","['Journal Article', 'Review']","['Chemical', 'peels', 'Hyperpigmentation', 'Hyperpigmentation', 'postinflammatoire', 'Lasers', 'Peelings', 'Photoprotection', 'Postinflammator', 'Topical', 'lightening', 'agents', 'Topiques', 'dépigmentants']",2010s,2010-now
1351,27884192,"['Role', 'cytochrome', 'c', 'αsynuclein', 'radical', 'formation', 'implications', 'αsynuclein', 'neuronal', 'death', 'Maneb', 'paraquatinduced', 'model', 'Parkinsons', 'disease']","BACKGROUND: The pathological features of Parkinson's disease (PD) include an abnormal accumulation of α-synuclein in the surviving dopaminergic neurons. Though PD is multifactorial, several epidemiological reports show an increased incidence of PD with co-exposure to pesticides such as Maneb and paraquat (MP). In pesticide-related PD, mitochondrial dysfunction and α-synuclein oligomers have been strongly implicated, but the link between the two has not yet been understood. Similarly, the biological effects of α-synuclein or its radical chemistry in PD is largely unknown. Mitochondrial dysfunction during PD pathogenesis leads to release of cytochrome c in the cytosol. Once in the cytosol, cytochrome c has one of two fates: It either binds to apaf1 and initiates apoptosis or can act as a peroxidase. We hypothesized that as a peroxidase, cytochrome c leaked out from mitochondria can form radicals on α-synuclein and initiate its oligomerization.METHOD: Samples from controls, and MP co-exposed wild-type and α-synuclein knockout mice were studied using immuno-spin trapping, confocal microscopy, immunohistochemistry, and microarray experiments.RESULTS: Experiments with MP co-exposed mice showed cytochrome c release in cytosol and its co-localization with α-synuclein. Subsequently, we used immuno-spin trapping method to detect the formation of α-synuclein radical in samples from an in vitro reaction mixture consisting of cytochrome c, α-synuclein, and hydrogen peroxide. These experiments indicated that cytochrome c plays a role in α-synuclein radical formation and oligomerization. Experiments with MP co-exposed α-synuclein knockout mice, in which cytochrome c-α synuclein co-localization and interaction cannot occur, mice showed diminished protein radical formation and neuronal death, compared to wild-type MP co-exposed mice. Microarray data from MP co-exposed wild-type and α-synuclein knockout mice further showed that the absence of α-synuclein per se or its co-localization with cytochrome c confers protection from MP co-exposure, as several important pathways were unaffected in α-synuclein knockout mice.CONCLUSIONS: Altogether, these results show that peroxidase activity of cytochrome c contributes to α-synuclein radical formation and oligomerization, and that α-synuclein, through its co-localization with cytochrome c or on its own, affects several biological pathways which contribute to increased neuronal death in an MP-induced model of PD.",2016,Cytochrome c Immunospin trapping Parkinsons disease Peroxidase αsynuclein radical,"['Free Radical Biology Group, Immunity, Inflammation, and Disease Laboratory, National Institute of Environmental Health Sciences, National Institutes of Health, 111 T.W. Alexander Dr., Research Triangle Park, Durham, NC, 27709, USA. kumara10@niehs.nih.gov.', 'Free Radical Biology Group, Immunity, Inflammation, and Disease Laboratory, National Institute of Environmental Health Sciences, National Institutes of Health, 111 T.W. Alexander Dr., Research Triangle Park, Durham, NC, 27709, USA.', 'Free Radical Biology Group, Immunity, Inflammation, and Disease Laboratory, National Institute of Environmental Health Sciences, National Institutes of Health, 111 T.W. Alexander Dr., Research Triangle Park, Durham, NC, 27709, USA.']",['eng'],['Molecular neurodegeneration'],['England'],"[['Kumar', 'Ashutosh'], ['Ganini', 'Douglas'], ['Mason', 'Ronald P']]","['Journal Article', 'Research Support, N.I.H., Intramural']","['Cytochrome', 'c', 'Immunospin', 'trapping', 'Parkinsons', 'disease', 'Peroxidase', 'αsynuclein', 'radical']",2010s,2010-now
1352,27795366,"['Gamma', 'InterferonRegulated', 'Chemokines', 'Leishmania', 'donovani', 'Infection', 'Liver']","In the livers of C57BL/6 mice, gamma interferon (IFN-γ) controls intracellular Leishmania donovani infection and the efficacy of antimony (Sb) chemotherapy. Since both responses usually correlate with granulomatous inflammation, we tested six prominently expressed, IFN-γ-regulated chemokines-CXCL9, CXCL10, CXCL13, CXCL16, CCL2, and CCL5-for their roles in (i) mononuclear cell recruitment and granuloma assembly and maturation, (ii) initial control of infection and self-cure, and (iii) responsiveness to Sb treatment. Together, the results for the L. donovani-infected livers of chemokine-deficient mice (CXCR6-/- mice were used as CXCL16-deficient surrogates) indicated that individual IFN-γ-induced chemokines have diverse affects and (i) may be entirely dispensable (CXCL13, CXCL16), (ii) may promote (CXCL10, CCL2, CCL5) or downregulate (CXCL9) initial granuloma assembly, (iii) may enhance (CCL2, CCL5) or hinder (CXCL10) early parasite control, (iv) may promote granuloma maturation (CCL2, CCL5), (v) may exert a granuloma-independent action that enables self-cure (CCL5), and (vi) may have no role in responsiveness to chemotherapy. Despite the near absence of tissue inflammation in early-stage infection, parasite replication could be controlled (in CXCL10-/- mice) and Sb was fully active (in CXCL10-/-, CCL2-/-, and CCL5-/- mice). These results characterize chemokine action in the response to L. donovani and also reemphasize that (i) recruited mononuclear cells and granulomas are not required to control infection or respond to Sb chemotherapy, (ii) granuloma assembly, control of infection, and Sb's efficacy are not invariably linked expressions of the same T cell-dependent, cytokine-mediated antileishmanial mechanism, and (iii) granulomas are not necessarily hallmarks of protective antileishmanial immunity.",2017,Leishmania donovani chemokines granuloma pentavalent antimony visceral leishmaniasis,"['Department of Medicine, Weill Cornell Medical College, New York, New York, USA hwmurray@med.cornell.edu.', 'Center for Immunology and Inflammatory Diseases, Division of Rheumatology & Immunology, Department of Medicine, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA.', 'Shanghai Jiaotong University School of Life Science and Biotechnology, Shanghai, China.', 'Shanghai Jiaotong University School of Life Science and Biotechnology, Shanghai, China.', 'Department of Microbiology and Immunology, Weill Cornell Medical College, New York, New York, USA.']",['eng'],['Infection and immunity'],"['United States', 'United States', 'United States']","[['Murray', 'Henry W'], ['Luster', 'Andrew D'], ['Zheng', 'Hua'], ['Ma', 'Xiaojing']]",['Journal Article'],"['Leishmania', 'donovani', 'chemokines', 'granuloma', 'pentavalent', 'antimony', 'visceral', 'leishmaniasis']",2010s,2010-now
1353,27690628,"['Synthesis', 'antioxidant', 'activity', 'curcumin', 'analogs']","Numerous biological activities including antioxidant, antitumor, anti-inflammation, and antivirus of the natural product curcumin were reported. However, the clinical application of it was significantly limited by its instability, poor solubility, less body absorbing, and low bioavailability. This review focuses on the structure modification and antioxidant activity evaluation of curcumin. To study the structure-activity relationship (SAR), five series of curcumin analogs were synthesized and their antioxidant activity were evaluated in vitro. The results showed that electron-donating groups, especially the phenolic hydroxyl group are an essential component to improve the antioxidant activity.",2017,Curcumin antioxidant activity structure modification structureactivity relationship,"['a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'c Research Interest Group of Pharmacy , University of South China , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'c Research Interest Group of Pharmacy , University of South China , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.', 'a Institute of Pharmacy & Pharmacology , University of South China , Hengyang 421001 , China.', 'b Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study , Hengyang 421001 , China.']",['eng'],['Journal of Asian natural products research'],['England'],"[['Zheng', 'Qu-Tong'], ['Yang', 'Ze-Hua'], ['Yu', 'Liu-Ying'], ['Ren', 'Yu-Yan'], ['Huang', 'Qiu-Xia'], ['Liu', 'Qiu'], ['Ma', 'Xiang-Yu'], ['Chen', 'Zi-Kang'], ['Wang', 'Zong-Bao'], ['Zheng', 'Xing']]","['Journal Article', 'Review']","['Curcumin', 'antioxidant', 'activity', 'structure', 'modification', 'structureactivity', 'relationship']",2010s,2010-now
1354,27683603,"['Role', 'oxidized', 'lipids', 'pulmonary', 'arterial', 'hypertension']","Pulmonary arterial hypertension (PAH) is a multifactorial disease characterized by interplay of many cellular, molecular, and genetic events that lead to excessive proliferation of pulmonary cells, including smooth muscle and endothelial cells; inflammation; and extracellular matrix remodeling. Abnormal vascular changes and structural remodeling associated with PAH culminate in vasoconstriction and obstruction of pulmonary arteries, contributing to increased pulmonary vascular resistance, pulmonary hypertension, and right ventricular failure. The complex molecular mechanisms involved in the pathobiology of PAH are the limiting factors in the development of potential therapeutic interventions for PAH. Over the years, our group and others have demonstrated the critical implication of lipids in the pathogenesis of PAH. This review specifically focuses on the current understanding of the role of oxidized lipids, lipid metabolism, peroxidation, and oxidative stress in the progression of PAH. This review also discusses the relevance of apolipoprotein A-I mimetic peptides and microRNA-193, which are known to regulate the levels of oxidized lipids, as potential therapeutics in PAH. ",2016,metabolism oxidative stress pulmonary hypertension,"['Division of Molecular Medicine, Department of Anesthesiology, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.', 'Division of Molecular Medicine, Department of Anesthesiology, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.', 'Division of Molecular Medicine, Department of Anesthesiology, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.', 'Division of Molecular Medicine, Department of Anesthesiology, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.', 'Division of Cardiology, Department of Medicine, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.', 'Division of Molecular Medicine, Department of Anesthesiology, David Geffen School of Medicine at UCLA, Los Angeles, California, USA.']",['eng'],['Pulmonary circulation'],['United States'],"[['Sharma', 'Salil'], ['Ruffenach', 'Grégoire'], ['Umar', 'Soban'], ['Motayagheni', 'Negar'], ['Reddy', 'Srinivasa T'], ['Eghbali', 'Mansoureh']]","['Journal Article', 'Review']","['metabolism', 'oxidative', 'stress', 'pulmonary', 'hypertension']",2010s,2010-now
1355,27660015,"['A', 'fully', 'integrated', 'electrochemical', 'biosensor', 'platform', 'fabrication', 'process', 'cytokines', 'detection']","Interleukin-1b (IL-1b) and interleukin-10 (IL-10) biomarkers are one of many antigens that are secreted in acute stages of inflammation after left ventricle assisted device (LVAD) implantation for patients suffering from heart failure (HF). In the present study, we have developed a fully integrated electrochemical biosensor platform for cytokine detection at minute concentrations. Using eight gold working microelectrodes (WEs) the design will increase the sensitivity of detection, decrease the time of measurements, and allow a simultaneous detection of varying cytokine biomarkers. The biosensor platform was fabricated onto silicon substrates using silicon technology. Monoclonal antibodies (mAb) of anti-human IL-1b and anti-human IL-10 were electroaddressed onto the gold WEs through functionalization with 4-carboxymethyl aryl diazonium (CMA). Cyclic voltammetry (CV) was applied during the WE functionalization process to characterize the gold WE surface properties. Finally, electrochemical impedance spectroscopy (EIS) characterized the modified gold WE. The biosensor platform was highly sensitive to the corresponding cytokines and no interference with other cytokines was observed. Both cytokines: IL-10 and IL-1b were detected within the range of 1pgmL-1 to 15pgmL-1. The present electrochemical biosensor platform is very promising for multi-detection of biomolecules which can dramatically decrease the time of analysis. This can provide data to clinicians and doctors concerning cytokines secretion at minute concentrations and the prediction of the first signs of inflammation after LVAD implantation.",2017,Biosensor platform Cytokines Electrochemical impedance spectroscopy Heart failure Multidetection,"['Université de Lyon, Institut des Sciences Analytiques, UMR 5280, CNRS, Université Lyon 1, ENS Lyon -5, rue de la Doua, F-69100 Villeurbanne, France.', 'Université de Lyon, Institut des Sciences Analytiques, UMR 5280, CNRS, Université Lyon 1, ENS Lyon -5, rue de la Doua, F-69100 Villeurbanne, France.', 'Université de Lyon, Institut des Sciences Analytiques, UMR 5280, CNRS, Université Lyon 1, ENS Lyon -5, rue de la Doua, F-69100 Villeurbanne, France.', 'Université de Lyon, Institut des Sciences Analytiques, UMR 5280, CNRS, Université Lyon 1, ENS Lyon -5, rue de la Doua, F-69100 Villeurbanne, France.', 'Centro Nacional de Microelectrónica (IMB-CSIC) Campus UAB, Bellaterra, 08193 Barcelona, Spain.', 'Université de Lyon, Institut des Sciences Analytiques, UMR 5280, CNRS, Université Lyon 1, ENS Lyon -5, rue de la Doua, F-69100 Villeurbanne, France. Electronic address: abdelhamid.errachid-el-salhi@univ-lyon1.fr.']",['eng'],['Biosensors & bioelectronics'],['England'],"[['Baraket', 'Abdoullatif'], ['Lee', 'Michael'], ['Zine', 'Nadia'], ['Sigaud', 'Monique'], ['Bausells', 'Joan'], ['Errachid', 'Abdelhamid']]",['Journal Article'],"['Biosensor', 'platform', 'Cytokines', 'Electrochemical', 'impedance', 'spectroscopy', 'Heart', 'failure', 'Multidetection']",2010s,2010-now
1356,27633592,"['Role', 'Histologic', 'Inflammation', 'Natural', 'History', 'Ulcerative', 'Colitis']","The goals of therapy for ulcerative colitis have moved from symptom improvement to mucosal healing, and finally histologic resolution. The natural history of histologic inflammation in ulcerative colitis progresses from initial cellular infiltration to architectural disruption and recovery on medical therapy. Many studies have linked histologic changes to clinical outcomes, providing prognostic value to histologic abnormalities. This review covers all these components. ",2016,Histology Prognosis Severity Ulcerative colitis,"['Cleveland Clinic, 9500 Euclid Av, L-25, Cleveland, OH 44195, USA. Electronic address: patild@ccf.org.', 'Harvard Medical School, 330 Brookline Ave., Boston, MA 02215, USA.', ""Gastrointestinal Pathology, Brigham and Women's Hospital, Harvard Medical School, Boston, MA, USA.""]",['eng'],['Gastrointestinal endoscopy clinics of North America'],['United States'],"[['Patil', 'Deepa T'], ['Moss', 'Alan C'], ['Odze', 'Robert D']]","['Journal Article', 'Review']","['Histology', 'Prognosis', 'Severity', 'Ulcerative', 'colitis']",2010s,2010-now
1357,27574415,"['Current', 'asthma', 'contributes', 'smoking', 'chronic', 'bronchitis', 'middle', 'age', 'prospective', 'populationbased', 'study']","BACKGROUND AND OBJECTIVE: Personal smoking is widely regarded to be the primary cause of chronic bronchitis (CB) in adults, but with limited knowledge of contributions by other factors, including current asthma. We aimed to estimate the independent and relative contributions to adult CB from other potential influences spanning childhood to middle age.METHODS: The population-based Tasmanian Longitudinal Health Study cohort, people born in 1961, completed respiratory questionnaires and spirometry in 1968 (n=8,583). Thirty-seven years later, in 2004, two-thirds responded to a detailed postal survey (n=5,729), from which the presence of CB was established in middle age. A subsample (n=1,389) underwent postbronchodilator spirometry between 2006 and 2008 for the assessment of chronic airflow limitation, from which nonobstructive and obstructive CB were defined. Multivariable and multinomial logistic regression models were used to estimate relevant associations.RESULTS: The prevalence of CB in middle age was 6.1% (95% confidence interval [CI]: 5.5, 6.8). Current asthma and/or wheezy breathing in middle age was independently associated with adult CB (odds ratio [OR]: 6.2 [95% CI: 4.6, 8.4]), and this estimate was significantly higher than for current smokers of at least 20 pack-years (OR: 3.0 [95% CI: 2.1, 4.3]). Current asthma and smoking in middle age were similarly associated with obstructive CB, in contrast to the association between allergy and nonobstructive CB. Childhood predictors included allergic history (OR: 1.3 [95% CI: 1.1, 1.7]), current asthma (OR: 1.8 [95% CI: 1.3, 2.7]), ""episodic"" childhood asthma (OR: 2.3 [95% CI: 1.4, 3.9]), and parental bronchitis symptoms (OR: 2.5 [95% CI: 1.6, 4.1]).CONCLUSION: The strong independent association between current asthma and CB in middle age suggests that this condition may be even more influential than personal smoking in a general population. The independent associations of childhood allergy and asthma, though not childhood bronchitis, as clinical predictors of adult CB raise the possibility of some of this burden having originated in childhood.",2016,allergy history current asthma nonobstructive chronic bronchitis obstructive chronic bronchitis personal smoking,"['Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne; Institute for Breathing and Sleep (IBAS), Melbourne, VIC.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne.', '""Breathe Well"" Center of Research Excellence for Chronic Respiratory Disease and Lung Ageing, School of Medicine, University of Tasmania, Hobart, TAS.', 'Inflammation and Infection Research, Faculty of Medicine, University of New South Wales, Sydney, NSW.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne; Cancer Epidemiology Center, Cancer Council Victoria, Melbourne, VIC, Australia.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne; Department of Public Health, Seoul National University, Seoul, South Korea.', 'Allergy, Immunology and Respiratory Medicine, The Alfred Hospital, Melbourne; School of Public Health and Preventive Medicine, Monash University, Melbourne, VIC.', '""Breathe Well"" Center of Research Excellence for Chronic Respiratory Disease and Lung Ageing, School of Medicine, University of Tasmania, Hobart, TAS; School of Medicine, University of Tasmania, Hobart, TAS, Australia.', 'Allergy and Lung Health Unit, Center for Epidemiology and Biostatistics, The University of Melbourne.']",['eng'],['International journal of chronic obstructive pulmonary disease'],['New Zealand'],"[['Dharmage', 'Shyamali C'], ['Perret', 'Jennifer L'], ['Burgess', 'John A'], ['Lodge', 'Caroline J'], ['Johns', 'David P'], ['Thomas', 'Paul S'], ['Giles', 'Graham G'], ['Hopper', 'John L'], ['Abramson', 'Michael J'], ['Walters', 'E Haydn'], ['Matheson', 'Melanie C']]",['Journal Article'],"['allergy', 'history', 'current', 'asthma', 'nonobstructive', 'chronic', 'bronchitis', 'obstructive', 'chronic', 'bronchitis', 'personal', 'smoking']",2010s,2010-now
1358,27567245,"['High', 'fat', 'diet', 'exacerbates', 'dextran', 'sulfate', 'sodium', 'induced', 'colitis', 'disturbing', 'mucosal', 'dendritic', 'cell', 'homeostasis']","Epidemiological studies have shown that fat rich western diet contributes to the high incidence of inflammatory bowel disease (IBD). Moreover, accumulated data indicated that fat dietary factor might promote the change of the composition and metabolism in commensal flora. But, the exact mechanisms for fatty diet in gut inflammation are not well demonstrated. In this study, we found that high fat diet (HFD) promoted inflammation and exacerbated the disease severity of dextran sulfate sodium (DSS) induced colitis in mice. Compared with low fat diet (LFD)/DSS mice, shorter colon length, more epithelial loss and crypt destruction and more Gr-1+ myeloid inflammatory cells infiltration in colons were observed in HFD/DSS cohorts. Interestingly, such HFD mediated inflammation accompanied with the dys-regulation of hematopoiesis, and more hematopoiesis stem and progenitor cells were detected in colon and spleen. We further analyzed the effects of HFD and DSS treatment on mucosal DC subsets, and found that DSS treatment in LFD mice mainly dramatically increased the percentage of CD11c+CD103-CD11b+ DCs in lamina propria (LP). While, in HFD/DSS mice, HFD pre-treatment not only increased the percentage of CD11c+CD103-CD11b+ DCs, but also decreased CD11c+CD103+CD11b+ in both LP and mesenteric lymph nodes (MLN) in mice with colitis. This disequilibrium of mucosal dendritic cells in HFD/DSS mice may depend on the reduced levels of buytrate and retinoic acid. Thus, this study declared the effects of HFD on gut microenviroment, and further indicated its potential role in the development of DSS induced colitis.",2016,Butyrate Dendritic cell High fat diet Inflammatory bowel disease Mucosal immunity Retinoic acid,"[""Department of Immunology, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China; Department of Clinical Laboratory, The Seventh People's Hospital of Changzhou, Jiangsu 213011, China."", 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Department of Immunology, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Institute of Cancer, Second Military Medical University, Shanghai 200433, China.', 'Department of Pathology, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Department of Immunology, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China; Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China.', 'Department of Immunology, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China; Institute of Clinic Laboratory Diagnosis, School of Medicine, Jiangsu University, Zhenjiang, Jiangsu 212013, China. Electronic address: xiasheng1519@163.com.']",['eng'],['International immunopharmacology'],['Netherlands'],"[['Cheng', 'Lu'], ['Jin', 'Huimin'], ['Qiang', 'Yetao'], ['Wu', 'Shuiyun'], ['Yan', 'Cheng'], ['Han', 'Mutian'], ['Xiao', 'Tengfei'], ['Yan', 'Nannan'], ['An', 'Huazhang'], ['Zhou', 'Xiaoming'], ['Shao', 'Qixiang'], ['Xia', 'Sheng']]",['Journal Article'],"['Butyrate', 'Dendritic', 'cell', 'High', 'fat', 'diet', 'Inflammatory', 'bowel', 'disease', 'Mucosal', 'immunity', 'Retinoic', 'acid']",2010s,2010-now
1359,27462101,"['mTOR', 'signaling', 'disruption', 'myeloidderived', 'suppressive', 'cells', 'protects', 'immunemediated', 'hepatic', 'injury', 'HIFαdependent', 'glycolytic', 'pathway']","The mechanistic target of rapamycin (mTOR) pathway integrates diverse environmental inputs, including immune signals and metabolic cues, to direct innate and adaptive immune responses. Myeloid-derived suppressive cells (MDSCs) are a heterogeneous cell population that plays a crucial regulatory effect in immune-related diseases. However, whether mTOR signaling affects the functions of MDSCs remains largely unexplored. Here, we show that mTOR signaling is a pivotal, negative determinant of MDSC function in immune-mediated hepatic injury (IMH) diseases. In the context of IMH, the blocking of mTOR with rapamycin or mTOR-deficient CD11b+Gr1+ MDSCs mediates the protection against IMH; mTOR with rapamycin and mTOR-deficient CD11b+Gr1+ MDSCs are suppressive immune modulators that result in less IFN-γ-producing TH1 cells and more Foxp3+ Tregs Mechanistically, mTOR activity down-regulation in MDSCs induced iNOS expressions and NO productions. Pharmacologic inhibitions of iNOS completely eliminate MDSC-suppressive function and lose their inducible effects on T cell differentiation. Importantly, HIF1α-dependent glycolytic activity is responsible for mTOR-deficient, increased MDSC functional changes in IMH inflammation. Thus, these data demonstrate that mTOR acts as a fundamental ""rheostat"" in MDSCs to link immunologic signals to glycolytic pathways and functional fitness and highlights a central role of metabolic programming of MDSC-suppressive activity in protecting against immune hepatic injuries.",2016,T cell differentiation TH1 cells Tregs hepatitis innate immunity,"['Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'State Key Laboratory of Pathogen and Biosecurity, Beijing Institute of Microbiology and Epidemiology, Beijing China.', 'Division of Colorectal Surgery, Department of General Surgery, First Affiliated Hospital of Nanjing Medical University, Nanjing China.', 'Key Laboratory of Molecular Enzymology and Engineering of Ministry of Education, Jilin University, Changchun, China.', 'Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.', 'Medical Research Center, Department of Radiation Oncology, Peking University Third Hospital, Beijing, China lixiangxue@bjmu.edu.cn.', 'Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China; huiyang@fudan.edu.cn.', 'Department of Immunology, School of Basic Medical Science, Fudan University, Shanghai China; liugw@bnu.edu.cn.', 'Key Laboratory of Cell Proliferation and Regulation Biology of Ministry of Education, Institute of Cell Biology, College of Life Sciences, Beijing Normal University, Beijing China.']",['eng'],['Journal of leukocyte biology'],['United States'],"[['Chen', 'Xi'], ['Zhang', 'Zhengguo'], ['Bi', 'Yujing'], ['Fu', 'Zan'], ['Gong', 'Pingsheng'], ['Li', 'Yan'], ['Yu', 'Qing'], ['Jia', 'Anna'], ['Wang', 'Jian'], ['Xue', 'Lixiang'], ['Yang', 'Hui'], ['Liu', 'Guangwei']]","['Journal Article', ""Research Support, Non-U.S. Gov't""]","['T', 'cell', 'differentiation', 'TH', 'cells', 'Tregs', 'hepatitis', 'innate', 'immunity']",2010s,2010-now
